4.980208	4.980208	1
22.966192	22.966192	2
34.895443	34.895443	3
48.087280	48.087280	4
61.996941	61.996941	5
74.079898	74.079898	6
90.016532	90.016532	7
100.960084	100.960084	8
106.840568	106.840568	9
115.677619	115.677619	10
127.601189	127.601189	11
135.366175	135.366175	12
146.141673	146.141673	13
155.367082	155.367082	14
167.978420	167.978420	15
177.193411	177.193411	16
189.935789	189.935789	17
201.153930	201.153930	18
221.819689	221.819689	19
226.582501	226.582501	20
240.835109	240.835109	21
248.424490	248.424490	end of chapter 4
