4.310528	4.310528	1
17.853385	17.853385	2
31.848850	31.848850	3
38.965885	38.965885	4
45.635698	45.635698	5
52.833884	52.833884	6
64.211662	64.211662	7
73.769522	73.769522	8
89.501041	89.501041	9
98.759998	98.759998	10
108.894491	108.894491	
114.201268	114.201268	12
127.581767	127.581767	13
133.739137	133.739137	14
144.275191	144.275191	15
153.057914	153.057914	16
164.092307	164.092307	17
174.541287	174.541287	18
182.189359	182.189359	19
193.568498	193.568498	20
200.767482	200.767482	21
208.899281	208.899281	22
215.404779	215.404779	23
223.354241	223.354241	24
238.968163	238.968163	end of chapter 3
