4.185205	4.185205	1
23.112189	23.112189	2
32.661396	32.661396	3
39.932144	39.932144	4
48.292353	48.292353	5-6
62.792008	62.792008	7
75.272733	75.272733	8
88.885432	88.885432	9
97.331690	97.331690	10
104.965251	104.965251	11
116.110829	116.110829	12
123.553884	123.553884	13
138.153431	138.153431	14
163.971118	163.971118	15
178.663871	178.663871	16
197.381549	197.381549	17
209.223725	209.223725	18
225.414515	225.414515	19
242.742406	242.742406	20
251.018597	251.018597	21
265.284357	265.284357	22
284.601877	284.601877	23
294.243540	294.243540	24
306.985490	306.985490	25
313.516103	313.516103	26
319.426760	319.426760	27
343.508393	343.508393	28
353.536511	353.536511	29
362.971429	362.971429	end of chapter 2
