4.914673	4.914673	1-2
27.900692	27.900692	3
39.612257	39.612257	4
51.265772	51.265772	5
54.940148	54.940148	6
59.514298	59.514298	7
68.294343	68.294343	8
79.164184	79.164184	9
86.841282	86.841282	10
96.970987	96.970987	11
103.954207	103.954207	12
110.223595	110.223595	13
124.895704	124.895704	14
133.733799	133.733799	15
144.124729	144.124729	16-17
161.097143	161.097143	end of chapter 2
