3.820162	3.820162	1
13.064852	13.064852	2
24.848733	24.848733	3
30.145785	30.145785	4
35.351655	35.351655	5
45.774331	45.774331	6
52.304943	52.304943	7
71.621043	71.621043	8
86.520363	86.520363	9
91.606531	91.606531	10
99.777052	99.777052	11
107.496780	107.496780	12
121.240091	121.240091	13
135.273651	135.273651	14
143.705397	143.705397	15
154.865488	154.865488	16
163.905656	163.905656	17
171.136689	171.136689	18
183.965714	183.965714	19
197.375238	197.375238	20
204.995646	204.995646	21
209.018322	209.018322	22
216.188844	216.188844	23
231.392653	231.392653	end of chapter 2
