4.104914	4.104914	1
12.493123	12.493123	2
15.804687	15.804687	3
21.043690	21.043690	4
29.141649	29.141649	5
44.844143	44.844143	6
48.360243	48.360243	7
51.455481	51.455481	8
58.800152	58.800152	9
64.503554	64.503554	10
73.065912	73.065912	11
87.565232	87.565232	12
99.945731	99.945731	13
106.926229	106.926229	14
112.005594	112.005594	15
121.990175	121.990175	16
137.419653	137.419653	17
145.038701	145.038701	18
150.480878	150.480878	19
154.573395	154.573395	20
158.927136	158.927136	21
164.064551	164.064551	22
175.732579	175.732579	23
181.309449	181.309449	24
189.987907	189.987907	25
196.623673	196.623673	end of chapter 3
