7.109539	7.109539	1
14.679354	14.679354	2
17.479354	17.479354	3
23.077811	23.077811	4
27.707730	27.707730	5
32.229976	32.229976	6
35.280697	35.280697	7
41.274468	41.274468	8
47.210420	47.210420	9
53.073458	53.073458	10
59.708379	59.708379	11
63.813916	63.813916	12
70.421304	70.421304	13
80.395485	80.395485	14
94.860307	94.860307	15
105.052143	105.052143	16
111.153936	111.153936	17
118.675478	118.675478	18
132.868675	132.868675	19-20
149.993392	149.993392	21
166.889990	166.889990	22
176.137156	176.137156	23
188.878199	188.878199	24-25
201.347621	201.347621	26
208.705243	208.705243	27
214.196542	214.196542	28
222.429219	222.429219	29
236.377082	236.377082	30
243.476178	243.476178	31
249.472550	249.472550	32
257.337333	257.337333	33
272.842177	272.842177	34
278.952822	278.952822	35
284.246246	284.246246	36
291.548740	291.548740	37
296.413139	296.413139	38
308.661236	308.661236	39
320.576996	320.576996	40
330.473910	330.473910	41
345.628803	345.628803	42
364.041257	364.041257	43
374.707924	374.707924	44
379.689212	379.689212	45
398.424024	398.424024	46
407.576395	407.576395	47
416.365520	416.365520	48
429.658944	429.658944	49
436.090690	436.090690	50
447.062119	447.062119	51
459.023673	459.023673	end of chapter 1
