3.749742	3.749742	1
9.081261	9.081261	2
25.368336	25.368336	3-4
35.913914	35.913914	5
39.694239	39.694239	6
47.038631	47.038631	7
61.540672	61.540672	8
66.201896	66.201896	9
74.994840	74.994840	10
85.751676	85.751676	11
92.861307	92.861307	12
98.738858	98.738858	13
106.662667	106.662667	14
120.787144	120.787144	15
125.746567	125.746567	16
132.337951	132.337951	17
139.434549	139.434549	18
156.504384	156.504384	19
167.679901	167.679901	20
180.320264	180.320264	21
190.220490	190.220490	22
196.562440	196.562440	23
205.952010	205.952010	24
221.335230	221.335230	25
235.870830	235.870830	26
246.346687	246.346687	27
252.862667	252.862667	28
258.836358	258.836358	29
268.868558	268.868558	30
285.358807	285.358807	31
294.184305	294.184305	32
302.033637	302.033637	33
306.638172	306.638172	34
314.493501	314.493501	35
322.751097	322.751097	36
338.221392	338.221392	37
348.122980	348.122980	38
355.669465	355.669465	39
368.716177	368.716177	40
373.130689	373.130689	41
376.095315	376.095315	42
382.117991	382.117991	43
390.926154	390.926154	44
401.505746	401.505746	45
413.989193	413.989193	46
423.308921	423.308921	47
433.606531	433.606531	end of chapter 5
