3.628118	3.628118	1
10.550567	10.550567	2
22.233107	22.233107	3
37.239002	37.239002	4-5
52.157823	52.157823	6
62.912925	62.912925	7
73.289342	73.289342	8
80.853061	80.853061	9
86.036735	86.036735	10
96.674376	96.674376	11
110.884807	110.884807	12
128.341840	128.341840	13
140.300117	140.300117	14
152.391727	152.391727	15
163.987191	163.987191	16
173.321432	173.321432	17
185.384017	185.384017	18
193.278801	193.278801	19
199.591727	199.591727	20
208.618484	208.618484	21
215.876080	215.876080	22
226.037551	226.037551	end of chapter 2
