3.940487	3.940487	1
11.399898	11.399898	2
19.478356	19.478356	3
25.476088	25.476088	4
31.245703	31.245703	5
45.395363	45.395363	6
67.425295	67.425295	7
71.941394	71.941394	8
84.247970	84.247970	9
94.815771	94.815771	10
107.789921	107.789921	11
115.467018	115.467018	12
123.724614	123.724614	13
132.257948	132.257948	14
135.871553	135.871553	15
139.659308	139.659308	16
149.745476	149.745476	17
162.168152	162.168152	18
171.920533	171.920533	19
182.107132	182.107132	20
189.056134	189.056134	21
204.120816	204.120816	end of chapter 3
