3.812499	3.812499	1
11.840617	11.840617	2
17.826558	17.826558	3
22.354449	22.354449	4
29.932681	29.932681	5
37.534948	37.534948	6
47.057545	47.057545	7
52.948719	52.948719	8
61.050595	61.050595	9
72.287329	72.287329	10
82.007052	82.007052	11
89.892318	89.892318	12
100.007511	100.007511	13
111.690050	111.690050	14
120.330413	120.330413	15
126.357171	126.357171	16
137.938123	137.938123	17
146.445954	146.445954	18
157.969664	157.969664	19
169.848781	169.848781	20
178.863746	178.863746	21
189.240164	189.240164	22
198.762449	198.762449	23
209.284608	209.284608	24
219.324082	219.324082	end of chapter 6
