3.995868	3.995868	1
10.640681	10.640681	2
27.184899	27.184899	3
33.821180	33.821180	4
48.203039	48.203039	5
54.401225	54.401225	6
69.715965	69.715965	7
81.267892	81.267892	8
92.153606	92.153606	9
113.310522	113.310522	10
120.581271	120.581271	11
128.522314	128.522314	12
142.624974	142.624974	13
150.784445	150.784445	14
173.307801	173.307801	15
179.774014	179.774014	16
201.818459	201.818459	17
217.738640	217.738640	18
224.604400	224.604400	19
234.835692	234.835692	20
246.478776	246.478776	21
256.992653	256.992653	end of chapter 2
