4.064952	4.064952	1
15.455782	15.455782	2
24.192290	24.192290	3
31.116100	31.116100	4
37.997732	37.997732	5
47.706576	47.706576	6
60.071202	60.071202	7
69.431746	69.431746	8
75.078458	75.078458	9
88.213605	88.213605	10
94.019955	94.019955	11
100.710204	100.710204	12
115.151474	115.151474	13
121.362812	121.362812	14
132.627211	132.627211	15
144.675283	144.675283	16
148.438095	148.438095	17
157.972789	157.972789	18
164.638095	164.638095	19
174.956463	174.956463	20
181.661224	181.661224	21
187.730159	187.730159	22
196.568254	196.568254	23
204.448526	204.448526	24
216.976871	216.976871	25
226.308390	226.308390	26
231.676883	231.676883	27
249.702733	249.702733	28
258.076429	258.076429	29
270.850126	270.850126	30
283.592076	283.592076	31
290.847347	290.847347	end of chapter 4
