3.890479	3.890479	1
22.132656	22.132656	2
30.771658	30.771658	3
36.387984	36.387984	4
45.821091	45.821091	5
53.338551	53.338551	6
68.360320	68.360320	7
82.673699	82.673699	8
94.356238	94.356238	9
105.037418	105.037418	10
115.373018	115.373018	11
126.184810	126.184810	12
139.086397	139.086397	13
147.012940	147.012940	14
154.240151	154.240151	15
159.988450	159.988450	16
168.941093	168.941093	17
178.700468	178.700468	18
196.260559	196.260559	19
212.516341	212.516341	20
224.940408	224.940408	end of chapter 6
