3.732352	3.732352	1
8.257829	8.257829	2
15.093203	15.093203	3
24.423579	24.423579	4
38.544214	38.544214	5
48.765513	48.765513	6
58.014447	58.014447	7
66.823518	66.823518	8
73.935563	73.935563	9
92.452543	92.452543	10
103.438484	103.438484	11
116.646193	116.646193	12
123.905150	123.905150	13
129.451636	129.451636	14
136.243472	136.243472	15
148.378620	148.378620	16
157.596760	157.596760	17
179.267962	179.267962	18
188.385876	188.385876	19
195.758212	195.758212	20-21
225.903336	225.903336	22
236.195400	236.195400	23
246.519209	246.519209	24
256.272629	256.272629	25
267.049796	267.049796	end of chapter 13
