4.173727	4.173727	1
24.984611	24.984611	2
35.157854	35.157854	3-4
45.697990	45.697990	5
57.061255	57.061255	6
61.722480	61.722480	7
72.667605	72.667605	8
88.826788	88.826788	9
100.464490	100.464490	10
109.387631	109.387631	11
123.859895	123.859895	12
130.959215	130.959215	13
137.534725	137.534725	14
147.736992	147.736992	15
153.089432	153.089432	16
163.505700	163.505700	17
170.259282	170.259282	18
176.829509	176.829509	19
184.303432	184.303432	20
193.956947	193.956947	21
199.591868	199.591868	22
213.628149	213.628149	23
224.773727	224.773727	24
230.537899	230.537899	25
242.031777	242.031777	26
250.901618	250.901618	27
260.000938	260.000938	28
270.046289	270.046289	29
290.879996	290.879996	30
306.669419	306.669419	31
310.591868	310.591868	32
322.247714	322.247714	33
330.909328	330.909328	34
342.651278	342.651278	35
350.139714	350.139714	36
358.109782	358.109782	37
365.860802	365.860802	38
380.360122	380.360122	39
391.444898	391.444898	end of chapter 10
