4.786523	4.786523	1
9.372465	9.372465	2
22.419177	22.419177	3
30.191512	30.191512	4
41.297635	41.297635	5
50.933916	50.933916	6
60.881762	60.881762	7
65.615548	65.615548	8
75.877226	75.877226	9
89.145707	89.145707	10
98.259539	98.259539	11
102.787431	102.787431	12
115.416002	115.416002	13
131.179267	131.179267	14
144.777453	144.777453	15
154.776546	154.776546	16
168.654551	168.654551	17
179.408292	179.408292	18
188.539358	188.539358	19
196.274505	196.274505	20
201.456327	201.456327	end of chapter 2
