4.782854	4.782854	1
15.802743	15.802743	2
34.915668	34.915668	3
45.326516	45.326516	4
49.547322	49.547322	5
61.262968	61.262968	6
78.883829	78.883829	7
88.053104	88.053104	8
103.841653	103.841653	9
119.036210	119.036210	10
126.032582	126.032582	11
142.305145	142.305145	12
153.218523	153.218523	13
161.896981	161.896981	14
174.249816	174.249816	15
189.516936	189.516936	16
202.961262	202.961262	17
224.076908	224.076908	18
241.985298	241.985298	19
255.416137	255.416137	20
268.970786	268.970786	21
272.684322	272.684322	end of chapter 22
