4.721888	4.721888	1
19.614891	19.614891	2
42.297150	42.297150	3
55.233453	55.233453	4
69.210984	69.210984	5-8
90.533841	90.533841	9
113.180100	113.180100	10
121.309770	121.309770	11
136.516481	136.516481	12
150.650051	150.650051	13
159.273101	159.273101	14
176.838432	176.838432	15
190.457761	190.457761	16
196.355266	196.355266	17
212.819592	212.819592	end of chapter 7
