4.702739	4.702739	1
20.494177	20.494177	2
35.472408	35.472408	3
42.989869	42.989869	4
56.355855	56.355855	5
66.688735	66.688735	6
81.709143	81.709143	7
91.175356	91.175356	8
100.289188	100.289188	9
116.082839	116.082839	10
136.870141	136.870141	11
152.151773	152.151773	12
164.119574	164.119574	13
171.554041	171.554041	14
181.266966	181.266966	15
199.973542	199.973542	16
210.315870	210.315870	17
223.646104	223.646104	18
239.958123	239.958123	19
253.847919	253.847919	20
280.582612	280.582612	21
294.191020	294.191020	end of chapter 19
