4.178189	4.178189	1
18.530384	18.530384	2-3
45.653201	45.653201	4
53.128116	53.128116	5
62.648298	62.648298	6
82.902814	82.902814	7
94.524942	94.524942	8
106.149432	106.149432	9
121.465531	121.465531	10
135.615191	135.615191	11
146.037867	146.037867	12
159.803853	159.803853	13
186.094628	186.094628	14
190.535444	190.535444	15
207.242020	207.242020	16
212.798445	212.798445	17
224.784181	224.784181	18
249.437031	249.437031	19
270.236735	270.236735	end of chapter 11
