4.302446	4.302446	1
15.011281	15.011281	2
26.760268	26.760268	3
45.576594	45.576594	4
63.355732	63.355732	5
66.824213	66.824213	6
82.352558	82.352558	7
96.226481	96.226481	8
110.430428	110.430428	9
122.859060	122.859060	10
136.531736	136.531736	11
151.492694	151.492694	12
158.708835	158.708835	13
180.517637	180.517637	14
193.607887	193.607887	15
211.694519	211.694519	16
219.312195	219.312195	17
226.147569	226.147569	18
242.288159	242.288159	19
254.597824	254.597824	20
270.628571	270.628571	end of chapter 14
