4.191674	4.191674	1
10.113246	10.113246	2
28.152248	28.152248	3
37.957938	37.957938	4
45.183122	45.183122	5
56.415775	56.415775	6
62.342836	62.342836	7
75.010333	75.010333	8
87.659217	87.659217	9
92.782375	92.782375	10
99.366342	99.366342	11
109.079267	109.079267	12
116.535195	116.535195	13
122.490034	122.490034	14
136.090059	136.090059	15
144.413155	144.413155	16
147.972751	147.972751	17-18
154.326797	154.326797	19
160.379402	160.379402	20
164.805982	164.805982	21
171.542213	171.542213	22
183.070558	183.070558	23
191.249243	191.249243	24
195.278788	195.278788	25
207.135477	207.135477	26
217.642507	217.642507	27
224.927768	224.927768	28
236.123686	236.123686	29
253.817110	253.817110	30
265.838636	265.838636	31
276.717029	276.717029	32
283.106957	283.106957	33
297.115574	297.115574	34
314.608432	314.608432	35
332.656617	332.656617	36-37
342.981787	342.981787	38
349.164100	349.164100	39
364.986776	364.986776	40
377.117605	377.117605	41
390.715791	390.715791	42
403.565073	403.565073	43
418.768208	418.768208	44-45
432.726977	432.726977	46
447.181399	447.181399	47
456.588202	456.588202	48
462.465753	462.465753	49
472.145572	472.145572	50-51
493.043531	493.043531	52
500.941036	500.941036	53
514.164619	514.164619	54
522.528777	522.528777	55
532.176281	532.176281	56
548.414694	548.414694	end of chapter 23
