3.272183	3.272183	1-2
37.231366	37.231366	3
49.102568	49.102568	4
61.024110	61.024110	5
68.483520	68.483520	6
71.059031	71.059031	7
82.088509	82.088509	8
95.293971	95.293971	9
104.568328	104.568328	10
109.562469	109.562469	11
119.022750	119.022750	12
127.294858	127.294858	13
133.723883	133.723883	14
149.653589	149.653589	15
158.636808	158.636808	16
173.686242	173.686242	17
185.868877	185.868877	18
193.391911	193.391911	19
203.420028	203.420028	20
210.221039	210.221039	21
220.220132	220.220132	22
231.924291	231.924291	23
241.985696	241.985696	24
251.713205	251.713205	25
263.254701	263.254701	26
274.818821	274.818821	27
285.419587	285.419587	28
295.708929	295.708929	29
306.160543	306.160543	30
316.098952	316.098952	31
326.214145	326.214145	32
336.741129	336.741129	33
348.278544	348.278544	34
358.193283	358.193283	35
367.365165	367.365165	36
378.118907	378.118907	37
389.194644	389.194644	38
398.863673	398.863673	end of chapter 3
