3.724494	3.724494	1
15.610208	15.610208	2
30.209755	30.209755	3
39.036059	39.036059	4
47.511342	47.511342	5
53.156694	53.156694	6
64.863014	64.863014	7
79.192068	79.192068	8
88.088213	88.088213	9
93.675515	93.675515	10
104.371206	104.371206	11
109.904143	109.904143	12
118.006580	118.006580	13
124.192975	124.192975	14
135.533713	135.533713	15
141.467653	141.467653	16
147.696830	147.696830	17
153.738100	153.738100	18
159.837616	159.837616	19
166.455106	166.455106	20
178.765764	178.765764	21
187.792521	187.792521	22
199.261456	199.261456	23
206.462363	206.462363	24
215.957537	215.957537	25
222.542181	222.542181	26
229.493655	229.493655	27
243.828117	243.828117	28
256.414290	256.414290	29
265.165050	265.165050	30
271.173474	271.173474	31
281.796603	281.796603	32
285.018498	285.018498	33
294.107261	294.107261	34
302.891388	302.891388	35-36
308.110889	308.110889	37
321.985306	321.985306	end of chapter 17
