3.441604	3.441604	0
9.525316	9.525316	1
16.031079	16.031079	2
22.344004	22.344004	3
28.732212	28.732212	4
35.602054	35.602054	5
42.266872	42.266872	6
49.177530	49.177530	7
55.055363	55.055363	8
61.485235	61.485235	9
68.945304	68.945304	10
77.768228	77.768228	11
84.414940	84.414940	12
92.106550	92.106550	13
98.797698	98.797698	14
105.986292	105.986292	15
110.196269	110.196269	16
117.104206	117.104206	17
123.028015	123.028015	18
130.257947	130.257947	19
136.167244	136.167244	20
141.324614	141.324614	21
148.204886	148.204886	22
157.126531	157.126531	end of chapter 34
