3.501960	3.501960	0
8.944137	8.944137	1
20.178976	20.178976	2
31.763184	31.763184	3
36.180418	36.180418	4
42.856155	42.856155	5
48.893343	48.893343	6
59.319783	59.319783	7
67.659329	67.659329	8
73.015792	73.015792	9
78.213978	78.213978	10
84.564856	84.564856	11
90.758196	90.758196	12
99.552753	99.552753	13
110.195837	110.195837	14
119.061295	119.061295	15
127.526836	127.526836	16
137.685567	137.685567	17
143.340126	143.340126	18
148.022528	148.022528	19
154.933186	154.933186	20
160.636587	160.636587	21
167.028877	167.028877	22
172.088741	172.088741	23
182.614365	182.614365	24
190.610737	190.610737	25
199.637494	199.637494	26
208.141802	208.141802	27
216.969467	216.969467	28
221.514591	221.514591	29
233.143163	233.143163	30
238.486474	238.486474	31
244.453878	244.453878	end of chapter 22
