3.710921	3.710921	0
6.303109	6.303109	1
13.753552	13.753552	2
18.852871	18.852871	3
25.296409	25.296409	4
30.957633	30.957633	5
35.471012	35.471012	6
42.471465	42.471465	7
46.986810	46.986810	8
59.841533	59.841533	9
66.489611	66.489611	10
73.193007	73.193007	11
82.813571	82.813571	12
93.605257	93.605257	13
100.026567	100.026567	14
104.969953	104.969953	15
114.028967	114.028967	16
119.799357	119.799357	17
124.931783	124.931783	18
130.441607	130.441607	19
137.299130	137.299130	20
144.018404	144.018404	21
150.334050	150.334050	22
156.186122	156.186122	end of chapter 38
