4.277281	4.277281	1
11.621461	11.621461	2
18.311710	18.311710	3
22.203774	22.203774	4
37.775656	37.775656	5
45.743003	45.743003	6
50.433252	50.433252	7
55.806948	55.806948	8
65.457742	65.457742	9
75.311710	75.311710	10
87.519420	87.519420	11
99.405134	99.405134	12
104.094023	104.094023	13
117.140735	117.140735	14
128.997424	128.997424	15
133.745724	133.745724	16
144.325316	144.325316	17
156.591075	156.591075	18
168.829170	168.829170	19
175.795157	175.795157	20
182.688581	182.688581	21
195.187901	195.187901	22
202.236880	202.236880	23
207.913978	207.913978	24
215.576563	215.576563	25
223.399184	223.399184	end of chapter 5
