4.494069	4.494069	1
22.823321	22.823321	2
30.053253	30.053253	3
49.354840	49.354840	4
56.051892	56.051892	5
66.345316	66.345316	6
73.241461	73.241461	7
83.748491	83.748491	8
88.845089	88.845089	9
98.589760	98.589760	10
109.712348	109.712348	11
121.105407	121.105407	12
139.405634	139.405634	13
150.377062	150.377062	14
163.683638	163.683638	15
169.383596	169.383596	16
182.385225	182.385225	17
187.138060	187.138060	18
196.390668	196.390668	19
204.865951	204.865951	20
213.431030	213.431030	21
225.058241	225.058241	22
236.044182	236.044182	23
241.609703	241.609703	24
253.308549	253.308549	25
263.214704	263.214704	26
267.988400	267.988400	27
282.841002	282.841002	28
289.844182	289.844182	29
297.856899	297.856899	30
309.958468	309.958468	31
320.831030	320.831030	32
331.063074	331.063074	33
339.426949	339.426949	34
350.267765	350.267765	35
361.592935	361.592935	36
377.367992	377.367992	37
390.414704	390.414704	38
399.296336	399.296336	39
404.061869	404.061869	40
412.307674	412.307674	41
426.445543	426.445543	42
430.977516	430.977516	43
445.765724	445.765724	44
456.722640	456.722640	45
470.018785	470.018785	47
478.250078	478.250078	48
486.572980	486.572980	49
498.197470	498.197470	50
501.048717	501.048717	51
505.496336	505.496336	52
512.476835	512.476835	53
523.175248	523.175248	54
534.553026	534.553026	55
549.800645	549.800645	56
555.406541	555.406541	57
559.071847	559.071847	58
569.916745	569.916745	59
572.529443	572.529443	60
583.068219	583.068219	61
596.175702	596.175702	62
609.574795	609.574795	63
617.624228	617.624228	64
624.639908	624.639908	65
641.277742	641.277742	66
648.363910	648.363910	67
659.415441	659.415441	68
670.647357	670.647357	69
679.894522	679.894522	70
692.436019	692.436019	71
700.797924	700.797924	72
720.561633	720.561633	end of chapter 14
