3.967968	3.967968	1
20.821029	20.821029	2
30.254136	30.254136	3
34.627832	34.627832	4
40.670462	40.670462	5
46.722163	46.722163	6
56.811052	56.811052	7
67.480440	67.480440	8
77.106290	77.106290	9
84.220122	84.220122	10
91.130780	91.130780	11
98.682707	98.682707	12
105.948467	105.948467	13
110.964365	110.964365	14
121.064648	121.064648	15
134.294952	134.294952	16
144.296766	144.296766	17
150.962072	150.962072	18
159.662155	159.662155	19
166.072730	166.072730	20
176.318535	176.318535	21
190.889056	190.889056	22
198.815587	198.815587	23
206.806055	206.806055	24
215.548467	215.548467	25
219.681140	219.681140	26
227.587469	227.587469	27-28
234.609580	234.609580	29
248.150618	248.150618	30
252.156630	252.156630	31
262.335315	262.335315	32
276.110372	276.110372	33
282.498580	282.498580	34
309.112186	309.112186	36
334.309918	334.309918	37
338.826018	338.826018	38
345.173410	345.173410	39
356.965700	356.965700	40
369.216948	369.216948	41
379.956177	379.956177	42
387.579306	387.579306	43
405.461392	405.461392	44
417.001528	417.001528	45
422.639623	422.639623	46
436.185202	436.185202	47
443.245714	443.245714	end of chapter 15
