4.336529	4.336529	1
10.475304	10.475304	2
17.034942	17.034942	3
28.267595	28.267595	4
41.640384	41.640384	5
52.848093	52.848093	6
68.724737	68.724737	7
74.501566	74.501566	8
79.461699	79.461699	9
88.517481	88.517481	10
102.362379	102.362379	11
111.040837	111.040837	12
114.979159	114.979159	13
125.289817	125.289817	14
132.833127	132.833127	15-16
139.454896	139.454896	17
145.690270	145.690270	18
154.673490	154.673490	19
166.356030	166.356030	20
172.816801	172.816801	21
183.589137	183.589137	22
195.058071	195.058071	23
201.937694	201.937694	24
214.998918	214.998918	25
223.637920	223.637920	26
233.973521	233.973521	27
243.203453	243.203453	28
258.368986	258.368986	29
267.035653	267.035653	30
276.381685	276.381685	31
288.078737	288.078737	32
294.646537	294.646537	33
305.574428	305.574428	34
317.082818	317.082818	35
322.728170	322.728170	36
334.817059	334.817059	37
346.357551	346.357551	end of chapter 7
