4.198224	4.198224	1
15.897997	15.897997	2
23.255820	23.255820	3
34.749698	34.749698	4
41.817272	41.817272	5
55.009108	55.009108	6
59.661716	59.661716	7
65.481217	65.481217	8
71.460356	71.460356	9
77.006841	77.006841	10
91.359675	91.359675	11
96.658088	96.658088	12
106.195503	106.195503	13
113.899640	113.899640	14
117.397146	117.397146	15
126.701000	126.701000	16
130.809391	130.809391	17
138.399413	138.399413	18
149.023903	149.023903	19
159.577191	159.577191	20
166.122316	166.122316	21
171.071069	171.071069	22
180.360411	180.360411	23
185.286531	185.286531	end of chapter 3
