4.938786	4.938786	1
24.562538	24.562538	2
33.936065	33.936065	3
46.253260	46.253260	4
62.165543	62.165543	5
85.370985	85.370985	6
102.934890	102.934890	7
112.834024	112.834024	8
120.441280	120.441280	9
132.181870	132.181870	10
149.631303	149.631303	11
157.206710	157.206710	12
174.305226	174.305226	13
190.994568	190.994568	14
208.699784	208.699784	15
220.646269	220.646269	16
227.205906	227.205906	17
243.933071	243.933071	18
253.400917	253.400917	19
266.955566	266.955566	20
282.353298	282.353298	21
294.800010	294.800010	22
307.278367	307.278367	end of chapter 2
