4.595123	4.595123	1
15.222737	15.222737	2
29.150225	29.150225	3-4
53.197391	53.197391	5
64.808729	64.808729	6
69.745690	69.745690	7
81.791042	81.791042	8
90.617571	90.617571	9
105.147276	105.147276	10
124.405326	124.405326	11
135.887412	135.887412	12
151.824403	151.824403	13
161.595802	161.595802	14
175.019838	175.019838	15
187.631176	187.631176	16
211.869725	211.869725	17
228.602605	228.602605	18
249.312653	249.312653	end of chapter 3
