4.223129	4.223129	1
13.670748	13.670748	2
26.499773	26.499773	3
38.182313	38.182313	4
41.219501	41.219501	5
53.032653	53.032653	6
60.869388	60.869388	7
67.617687	67.617687	8
88.805896	88.805896	9
91.190023	91.190023	10
102.030839	102.030839	11
109.288435	109.288435	12
111.949660	111.949660	13
121.527891	121.527891	14
129.393651	129.393651	15
134.506122	134.506122	16
142.618594	142.618594	17
154.659750	154.659750	18
165.964966	165.964966	19
172.118254	172.118254	20
179.188549	179.188549	21
187.736394	187.736394	22
195.474286	195.474286	end of chapter 4
