3.831293	3.831293	1
10.319011	10.319011	2
18.866857	18.866857	3
24.570258	24.570258	4
29.983410	29.983410	5
37.138058	37.138058	6
41.394294	41.394294	7
46.126721	46.126721	8
55.487265	55.487265	9
62.525814	62.525814	10
74.817877	74.817877	11
80.132163	80.132163	12
87.504498	87.504498	13
96.374340	96.374340	14
107.004272	107.004272	15
115.740780	115.740780	16
123.214702	123.214702	17
131.617424	131.617424	18
139.918557	139.918557	19
156.317650	156.317650	20
164.604272	164.604272	21
176.243274	176.243274	22
189.551210	189.551210	23
198.461868	198.461868	24
209.912208	209.912208	25
219.722639	219.722639	26
230.164898	230.164898	end of chapter 2
