3.722490	3.722490	1
22.719315	22.719315	2
26.818635	26.818635	3
36.324304	36.324304	4
41.871219	41.871219	5
51.332921	51.332921	6
59.401855	59.401855	7
69.993679	69.993679	8
73.986889	73.986889	9
91.676504	91.676504	10
97.907524	97.907524	11
104.918408	104.918408	12
117.054647	117.054647	13
130.550154	130.550154	14
140.367759	140.367759	15
147.568196	147.568196	16
155.203376	155.203376	17
161.833212	161.833212	18
172.916141	172.916141	19
181.391424	181.391424	20
190.722943	190.722943	21
197.475324	197.475324	22
205.907070	205.907070	23
210.101175	210.101175	24
221.217728	221.217728	25
236.093011	236.093011	26
245.685755	245.685755	27
262.781447	262.781447	28
271.053556	271.053556	29
276.092104	276.092104	30
289.487116	289.487116	31
302.127479	302.127479	32
318.884246	318.884246	33
329.481116	329.481116	34
338.437683	338.437683	35
345.145166	345.145166	36-37
355.318408	355.318408	38
364.678953	364.678953	39
374.585738	374.585738	40
386.142041	386.142041	end of chapter 8
