3.855156	3.855156	1
16.335881	16.335881	2
24.719883	24.719883	3
41.050620	41.050620	4
48.089169	48.089169	5
58.770348	58.770348	6
69.944952	69.944952	7
73.082367	73.082367	8
78.874401	78.874401	9
87.939226	87.939226	10
98.045986	98.045986	11
108.473296	108.473296	12
121.084634	121.084634	13
134.599827	134.599827	14
148.814218	148.814218	15
162.906374	162.906374	16
167.777416	167.777416	17
180.904135	180.904135	18
190.986495	190.986495	19
209.641550	209.641550	20
221.730439	221.730439	21
239.228037	239.228037	22
252.981565	252.981565	23
263.627945	263.627945	24
270.042457	270.042457	25
277.388868	277.388868	26
293.668761	293.668761	27
305.960825	305.960825	28
310.987755	310.987755	end of chapter 14
