4.443741	4.443741	1
11.755102	11.755102	2
19.345125	19.345125	3
31.434467	31.434467	4
44.410431	44.410431	5
50.752381	50.752381	6
62.635828	62.635828	7
71.822222	71.822222	8
76.209070	76.209070	9-10
91.621315	91.621315	11
104.363265	104.363265	12
112.902041	112.902041	13
118.261224	118.261224	14
124.318367	124.318367	15
133.940136	133.940136	16
140.476190	140.476190	17
151.897506	151.897506	18
160.430839	160.430839	19
176.083226	176.083226	20
186.930612	186.930612	21
196.725275	196.725275	22
209.351125	209.351125	23
219.006001	219.006001	24
232.535706	232.535706	25
239.015525	239.015525	26
251.293076	251.293076	27
261.094436	261.094436	28
264.920740	264.920740	29
281.610082	281.610082	30
287.229130	287.229130	31
299.463144	299.463144	32
309.118019	309.118019	33
315.738427	315.738427	34
323.405575	323.405575	35
331.315751	331.315751	36
334.171080	334.171080	37
344.293076	344.293076	38
353.290808	353.290808	39
358.912577	358.912577	40
368.058998	368.058998	41
376.534281	376.534281	42
386.669428	386.669428	43
394.234508	394.234508	44
400.769867	400.769867	45
409.680524	409.680524	46
439.227917	439.227917	47
447.848325	447.848325	48
457.528143	457.528143	49
464.755354	464.755354	50
468.752928	468.752928	51
480.661477	480.661477	52
486.152633	486.152633	53
497.050916	497.050916	54
512.942656	512.942656	55
521.272815	521.272815	56
535.204787	535.204787	57-58
553.510456	553.510456	59
559.178484	559.178484	60
569.235626	569.235626	61
578.509096	578.509096	62
588.866012	588.866012	63
600.059295	600.059295	64
613.822547	613.822547	65
622.901840	622.901840	66
629.603265	629.603265	end of chapter 27
