4.121988	4.121988	1
11.871648	11.871648	2
15.997926	15.997926	3
25.387496	25.387496	4
35.108963	35.108963	5
56.369734	56.369734	7
65.381979	65.381979	8
79.226877	79.226877	9
92.128464	92.128464	10
102.519394	102.519394	11
111.956660	111.956660	12
130.659076	130.659076	13
140.571094	140.571094	14
151.266786	151.266786	15
156.447738	156.447738	16
164.850459	164.850459	17
179.304881	179.304881	18
191.742069	191.742069	19
195.254087	195.254087	20
201.170321	201.170321	21
216.848645	216.848645	22
223.625970	223.625970	23
234.350686	234.350686	24
246.022165	246.022165	25
253.833765	253.833765	26
265.617892	265.617892	27
273.512677	273.512677	28
295.441022	295.441022	29
311.520840	311.520840	30
321.071020	321.071020	end of chapter 19
