3.975348	3.975348	1
12.809453	12.809453	2
15.554336	15.554336	3
24.464993	24.464993	4
30.502182	30.502182	5
35.915334	35.915334	6
52.285402	52.285402	7
63.984165	63.984165	8
84.533825	84.533825	9
100.105707	100.105707	10-11
113.515230	113.515230	12
128.883938	128.883938	13
137.634958	137.634958	14
144.973983	144.973983	15
155.437475	155.437475	16
167.744051	167.744051	17
179.499153	179.499153	18
190.785130	190.785130	19
202.312829	202.312829	20
210.756519	210.756519	21
220.192194	220.192194	22
228.992637	228.992637	23
239.183408	239.183408	24
247.260305	247.260305	25
258.754183	258.754183	26
270.930146	270.930146	27
277.707471	277.707471	28
292.471995	292.471995	29
301.150453	301.150453	30
311.396258	311.396258	31
321.409864	321.409864	32
336.081973	336.081973	33
342.605544	342.605544	34
353.235714	353.235714	35
363.206531	363.206531	end of chapter 18
