4.506903	4.506903	1
8.047946	8.047946	2
19.237062	19.237062	3
27.293071	27.293071	4
35.360418	35.360418	5
46.157696	46.157696	6
65.887717	65.887717	7
74.664353	74.664353	8
83.560498	83.560498	9
88.901088	88.901088	10
93.340932	93.340932	11
104.239798	104.239798	12
112.062020	112.062020	13-14
128.591725	128.591725	15
141.580388	141.580388	16
150.476533	150.476533	17
155.991272	155.991272	18
162.820444	162.820444	19
168.132009	168.132009	20
173.849923	173.849923	21
186.301623	186.301623	22
199.696635	199.696635	23
207.968743	207.968743	24
216.850376	216.850376	25
226.489026	226.489026	26
236.125307	236.125307	27
247.467858	247.467858	28
253.599076	253.599076	29
261.903673	261.903673	end of chapter 7
