3.603752	3.603752	1
10.877221	10.877221	2
22.966110	22.966110	3
30.251371	30.251371	4
42.122573	42.122573	5
52.168434	52.168434	6
56.135183	56.135183	7
68.627788	68.627788	8
72.418264	72.418264	9
79.345807	79.345807	10
88.532550	88.532550	11
96.084478	96.084478	12
109.235498	109.235498	13
118.668605	118.668605	14
128.275861	128.275861	15
138.727562	138.727562	16
144.140713	144.140713	17
161.413276	161.413276	18
172.909874	172.909874	19
188.747063	188.747063	20
201.200124	201.200124	21
212.230963	212.230963	22
218.487199	218.487199	23-24
229.708060	229.708060	25
241.289013	241.289013	26
253.334364	253.334364	27
268.068571	268.068571	end of chapter 16
