3.621625	3.621625	1
9.920037	9.920037	2
20.254278	20.254278	3
33.430382	33.430382	4
49.350563	49.350563	5
57.622672	57.622672	6
78.103851	78.103851	7
93.632196	93.632196	8
102.253965	102.253965	9
111.457593	111.457593	10
116.262582	116.262582	11
120.935597	120.935597	12
128.307933	128.307933	13
142.660768	142.660768	14
149.510654	149.510654	15
156.014963	156.014963	16
160.908387	160.908387	17
167.398183	167.398183	18
177.604709	177.604709	19
182.830382	182.830382	20
192.132876	192.132876	21
198.272346	198.272346	22
201.963262	201.963262	23
214.692060	214.692060	24
221.094781	221.094781	25
236.826122	236.826122	end of chapter 7
