3.918367	3.918367	1
14.236735	14.236735	2
22.000907	22.000907	3
35.845805	35.845805	4
45.075737	45.075737	5
59.356009	59.356009	6
66.786395	66.786395	7
73.404082	73.404082	8
88.293878	88.293878	9
98.017234	98.017234	10
107.885714	107.885714	11
112.488889	112.488889	12
124.273016	124.273016	12-14
140.701134	140.701134	15
150.006349	150.006349	16
154.302041	154.302041	17
160.965986	160.965986	18
172.198639	172.198639	19
179.483900	179.483900	20
189.337868	189.337868	21
199.288163	199.288163	end of chapter 3
