4.407821	4.407821	1
19.587866	19.587866	2
31.836392	31.836392	3
37.336619	37.336619	4-5
56.376982	56.376982	6
64.796937	64.796937	7
73.954306	73.954306	8
85.526188	85.526188	9
88.914397	88.914397	10
99.740701	99.740701	11
106.911222	106.911222	12
118.159748	118.159748	13
127.652265	127.652265	14
134.258161	134.258161	15
143.197844	143.197844	16
154.125735	154.125735	17
162.238206	162.238206	18
168.202449	168.202449	end of chapter 10
