8.025253	8.025253	1
22.993211	22.993211	2
27.970989	27.970989	3
37.781420	37.781420	4
48.331986	48.331986	5
57.532894	57.532894	6
71.000467	71.000467	7
78.810997	78.810997	8
90.290362	90.290362	9
100.898979	100.898979	10
106.531179	106.531179	11
120.303514	120.303514	12
137.196031	137.196031	13-14
156.500793	156.500793	15
162.755669	162.755669	16
171.320748	171.320748	17
182.020521	182.020521	18
188.526190	188.526190	19
201.064966	201.064966	20
208.103514	208.103514	21
215.896712	215.896712	22
223.646371	223.646371	23
231.337981	231.337981	24
246.308571	246.308571	end of chapter 1
