4.222522	4.222522	1
12.131819	12.131819	2
21.727284	21.727284	3-4
35.007556	35.007556	5
43.759937	43.759937	6
57.271048	57.271048	7
69.940436	69.940436	8
75.006649	75.006649	9
93.907971	93.907971	10
107.253361	107.253361	11
120.582612	120.582612	12
129.841569	129.841569	13
138.695538	138.695538	14
153.048372	153.048372	15
165.139982	165.139982	16
174.239302	174.239302	17
180.047012	180.047012	18
191.047465	191.047465	19
203.150866	203.150866	20
220.507782	220.507782	21
237.061224	237.061224	end of chapter 12
